"province_name","city_name","district_name","jt_province_name","jt_city_name","jt_city_code","jt_district_name","jt_area_code","wc_state_code"
"SUMATERA BARAT","KOTA SOLOK","LUBUK SIKARAH","SUMATERA BARAT","SOLOK","ZLK","LUBUK SIKARAH","ZLK001","SB"
"SUMATERA BARAT","KOTA SOLOK","TANJUNG HARAPAN","SUMATERA BARAT","SOLOK","ZLK","TANJUNG HARAPAN","ZLK002","SB"
"SUMATERA SELATAN","KOTA LUBUK LINGGAU","LUBUK LINGGAU TIMUR I","BENGKULU","LUBUK LINGGAU","LLG","LUBUK LINGGAU TIMUR 1","LLG003","SS"
"SUMATERA SELATAN","KOTA LUBUK LINGGAU","LUBUK LINGGAU BARAT I","BENGKULU","LUBUK LINGGAU","LLG","LUBUK LINGGAU BARAT 1","LLG001","SS"
"SUMATERA SELATAN","KOTA LUBUK LINGGAU","LUBUK LINGGAU SELATAN I","BENGKULU","LUBUK LINGGAU","LLG","LUBUK LINGGAU SELATAN I","LLG007","SS"
"SUMATERA SELATAN","KOTA LUBUK LINGGAU","LUBUK LINGGAU UTARA I","BENGKULU","LUBUK LINGGAU","LLG","LUBUK LINGGAU UTARA I","LLG008","SS"
"SUMATERA SELATAN","KOTA LUBUK LINGGAU","LUBUK LINGGAU TIMUR II","BENGKULU","LUBUK LINGGAU","LLG","LUBUK LINGGAU TIMUR 2","LLG004","SS"
"SUMATERA SELATAN","KOTA LUBUK LINGGAU","LUBUK LINGGAU BARAT II","BENGKULU","LUBUK LINGGAU","LLG","LUBUK LINGGAU BARAT 2","LLG002","SS"
"SUMATERA SELATAN","KOTA LUBUK LINGGAU","LUBUK LINGGAU SELATAN II","BENGKULU","LUBUK LINGGAU","LLG","LUBUK LINGGAU SELATAN II","LLG006","SS"
"SUMATERA SELATAN","KOTA LUBUK LINGGAU","LUBUK LINGGAU UTARA II","BENGKULU","LUBUK LINGGAU","LLG","LUBUK LINGGAU UTARA 2","LLG005","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","BANYUASIN I","SUMATERA SELATAN","BANYUASIN","PKB","BANYUASIN I","PKB002","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","BANYUASIN II","SUMATERA SELATAN","BANYUASIN","PKB","BANYUASIN II","PKB003","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","BANYUASIN III","SUMATERA SELATAN","BANYUASIN","PKB","BANYUASIN III","PKB004","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","PULAU RIMAU","SUMATERA SELATAN","BANYUASIN","PKB","PULAU RIMAU","PKB010","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","BETUNG","SUMATERA SELATAN","BANYUASIN","PKB","BETUNG","PKB005","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","RAMBUTAN","SUMATERA SELATAN","BANYUASIN","PKB","RAMBUTAN-PKB","PKB011","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","MUARA PADANG","SUMATERA SELATAN","BANYUASIN","PKB","MUARA PADANG","PKB007","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","MUARA TELANG","SUMATERA SELATAN","BANYUASIN","PKB","MUARA TELANG","PKB009","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","MAKARTI JAYA","SUMATERA SELATAN","BANYUASIN","PKB","MAKARTI JAYA","PKB006","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","TALANG KELAPA","SUMATERA SELATAN","BANYUASIN","PKB","TALANG KELAPA","PKB015","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","RANTAU BAYUR","SUMATERA SELATAN","BANYUASIN","PKB","RANTAU BAYUR","PKB012","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","TANJUNG LAGO","SUMATERA SELATAN","BANYUASIN","PKB","TANJUNG LAGO","PKB016","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","MUARA SUGIHAN","SUMATERA SELATAN","BANYUASIN","PKB","MUARA SUGIHAN","PKB008","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","AIR SALEK","SUMATERA SELATAN","BANYUASIN","PKB","AIR SALEK","PKB001","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","TUNGKAL ILIR","SUMATERA SELATAN","BANYUASIN","PKB","TUNGKAL ILIR-PKB","PKB017","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","SUAK TAPEH","SUMATERA SELATAN","BANYUASIN","PKB","SUAK TAPEH","PKB014","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","SEMBAWA","SUMATERA SELATAN","BANYUASIN","PKB","SEMBAWA","PKB013","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","SUMBER MARGA TELANG","SUMATERA SELATAN","BANYUASIN","PKB","SUMBER MARGA TELANG","PKB019","SS"
"SUMATERA SELATAN","KAB. BANYUASIN","AIR KUMBANG","SUMATERA SELATAN","BANYUASIN","PKB","AIR KUMBANG","PKB018","SS"
"SUMATERA SELATAN","KAB. EMPAT LAWANG","MUARA PINANG","SUMATERA SELATAN","EMPAT LAWANG","TBI","MUARA PINANG","TBI002","SS"
"SUMATERA SELATAN","KAB. EMPAT LAWANG","PENDOPO","SUMATERA SELATAN","EMPAT LAWANG","TBI","PENDOPO","TBI004","SS"
"SUMATERA SELATAN","KAB. EMPAT LAWANG","ULU MUSI","SUMATERA SELATAN","EMPAT LAWANG","TBI","ULU MUSI","TBI007","SS"
"SUMATERA SELATAN","KAB. EMPAT LAWANG","TEBING TINGGI","SUMATERA SELATAN","EMPAT LAWANG","TBI","TEBING TINGGI-TBI","TBI006","SS"
"SUMATERA SELATAN","KAB. EMPAT LAWANG","LINTANG KANAN","SUMATERA SELATAN","EMPAT LAWANG","TBI","LINTANG KANAN","TBI001","SS"
"SUMATERA SELATAN","KAB. EMPAT LAWANG","TALANG PADANG","SUMATERA SELATAN","EMPAT LAWANG","TBI","TALANG PADANG-TBI","TBI005","SS"
"SUMATERA SELATAN","KAB. EMPAT LAWANG","PASEMAH AIR KERUH","SUMATERA SELATAN","EMPAT LAWANG","TBI","PASEMAH AIR KERUH","TBI003","SS"
"SUMATERA SELATAN","KAB. EMPAT LAWANG","SIKAP DALAM","SUMATERA SELATAN","EMPAT LAWANG","TBI","SIKAP DALAM","TBI009","SS"
"SUMATERA SELATAN","KAB. EMPAT LAWANG","SALING","SUMATERA SELATAN","EMPAT LAWANG","TBI","SALING","TBI010","SS"
"SUMATERA SELATAN","KAB. EMPAT LAWANG","PENDOPO BARAT","SUMATERA SELATAN","EMPAT LAWANG","TBI","PENDOPO BARAT","TBI008","SS"
"SUMATERA SELATAN","KAB. LAHAT","TANJUNGSAKTI PUMU","SUMATERA SELATAN","LAHAT","LHT","TANJUNG SAKTI PUMU","LHT017","SS"
"SUMATERA SELATAN","KAB. LAHAT","JARAI","SUMATERA SELATAN","LAHAT","LHT","JARAI","LHT002","SS"
"SUMATERA SELATAN","KAB. LAHAT","KOTA AGUNG","SUMATERA SELATAN","LAHAT","LHT","KOTA AGUNG","LHT008","SS"
"SUMATERA SELATAN","KAB. LAHAT","PULAUPINANG","SUMATERA SELATAN","LAHAT","LHT","PULAU PINANG","LHT015","SS"
"SUMATERA SELATAN","KAB. LAHAT","MERAPI BARAT","SUMATERA SELATAN","LAHAT","LHT","MERAPI BARAT","LHT011","SS"
"SUMATERA SELATAN","KAB. LAHAT","LAHAT","SUMATERA SELATAN","LAHAT","LHT","LAHAT","LHT010","SS"
"SUMATERA SELATAN","KAB. LAHAT","PAJAR BULAN","SUMATERA SELATAN","LAHAT","LHT","PAJAR BULAN","LHT014","SS"
"SUMATERA SELATAN","KAB. LAHAT","MULAK ULU","SUMATERA SELATAN","LAHAT","LHT","MULAK ULU","LHT012","SS"
"SUMATERA SELATAN","KAB. LAHAT","KIKIM SELATAN","SUMATERA SELATAN","LAHAT","LHT","KIKIM SELATAN","LHT004","SS"
"SUMATERA SELATAN","KAB. LAHAT","KIKIM TIMUR","SUMATERA SELATAN","LAHAT","LHT","KIKIM TIMUR","LHT006","SS"
"SUMATERA SELATAN","KAB. LAHAT","KIKIM TENGAH","SUMATERA SELATAN","LAHAT","LHT","KIKIM TENGAH","LHT005","SS"
"SUMATERA SELATAN","KAB. LAHAT","KIKIM BARAT","SUMATERA SELATAN","LAHAT","LHT","KIKIM BARAT","LHT003","SS"
"SUMATERA SELATAN","KAB. LAHAT","PSEKSU","SUMATERA SELATAN","LAHAT","LHT","PSEKSU","LHT007","SS"
"SUMATERA SELATAN","KAB. LAHAT","GUMAY TALANG","SUMATERA SELATAN","LAHAT","LHT","GUMAY TALANG","LHT001","SS"
"SUMATERA SELATAN","KAB. LAHAT","PAGAR GUNUNG","SUMATERA SELATAN","LAHAT","LHT","PAGAR GUNUNG","LHT013","SS"
"SUMATERA SELATAN","KAB. LAHAT","MERAPI TIMUR","SUMATERA SELATAN","LAHAT","LHT","MERAPI TIMUR","LHT009","SS"
"SUMATERA SELATAN","KAB. LAHAT","TANJUNG SAKTI PUMI","SUMATERA SELATAN","LAHAT","LHT","TANJUNG SAKTI PUMI","LHT016","SS"
"SUMATERA SELATAN","KAB. LAHAT","GUMAY ULU","SUMATERA SELATAN","LAHAT","LHT","GUMAY ULU","LHT018","SS"
"SUMATERA SELATAN","KAB. LAHAT","MERAPI SELATAN","SUMATERA SELATAN","LAHAT","LHT","MERAPI SELATAN","LHT019","SS"
"SUMATERA SELATAN","KAB. LAHAT","TANJUNGTEBAT","SUMATERA SELATAN","LAHAT","LHT","TANJUNG TEBAT","LHT021","SS"
"SUMATERA SELATAN","KAB. LAHAT","MUARAPAYANG","SUMATERA SELATAN","LAHAT","LHT","MUARA PAYANG","LHT020","SS"
"SUMATERA SELATAN","KAB. LAHAT","SUKAMERINDU","SUMATERA SELATAN","LAHAT","LHT","SUKA MERINDU","LHT022","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","TANJUNG AGUNG","SUMATERA SELATAN","MUARA ENIM","MRN","TANJUNG AGUNG","MRN016","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","MUARA ENIM","SUMATERA SELATAN","MUARA ENIM","MRN","MUARA ENIM","MRN009","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","RAMBANG DANGKU","SUMATERA SELATAN","MUARA ENIM","MRN","RAMBANG DANGKU","MRN011","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","GUNUNG MEGANG","SUMATERA SELATAN","MUARA ENIM","MRN","GUNUNG MEGANG","MRN003","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","GELUMBANG","SUMATERA SELATAN","MUARA ENIM","MRN","GELUMBANG","MRN002","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","LAWANG KIDUL","SUMATERA SELATAN","MUARA ENIM","MRN","LAWANG KIDUL","MRN005","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","SEMENDE DARAT LAUT","SUMATERA SELATAN","MUARA ENIM","MRN","SEMENDO DARAT LAUT","MRN012","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","SEMENDE DARAT TENGAH","SUMATERA SELATAN","MUARA ENIM","MRN","SEMENDO DARAT TENGAH","MRN013","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","SEMENDE DARAT ULU","SUMATERA SELATAN","MUARA ENIM","MRN","SEMENDO DARAT ULU","MRN014","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","UJAN MAS","SUMATERA SELATAN","MUARA ENIM","MRN","UJAN MAS-MRN","MRN017","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","LUBAI","SUMATERA SELATAN","MUARA ENIM","MRN","LUBAI","MRN007","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","RAMBANG","SUMATERA SELATAN","MUARA ENIM","MRN","RAMBANG","MRN010","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","SUNGAI ROTAN","SUMATERA SELATAN","MUARA ENIM","MRN","SUNGAI ROTAN","MRN015","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","LEMBAK","SUMATERA SELATAN","MUARA ENIM","MRN","LEMBAK","MRN006","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","BENAKAT","SUMATERA SELATAN","MUARA ENIM","MRN","BENAKAT","MRN001","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","KELEKAR","SUMATERA SELATAN","MUARA ENIM","MRN","KELEKAR","MRN004","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","MUARA BELIDA","SUMATERA SELATAN","MUARA ENIM","MRN","MUARA BELIDA","MRN008","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","BELIMBING","SUMATERA SELATAN","MUARA ENIM","MRN","BELIMBING-MRN","MRN019","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","BELIDA DARAT","SUMATERA SELATAN","MUARA ENIM","MRN","BELIDA DARAT","MRN018","SS"
"SUMATERA SELATAN","KAB. MUARA ENIM","LUBAI ULU","SUMATERA SELATAN","MUARA ENIM","MRN","LUBAI ULU","MRN020","SS"
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","SEKAYU","SUMATERA SELATAN","SEKAYU","SKY","SEKAYU","SKY007","SS"
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","LAIS","SUMATERA SELATAN","SEKAYU","SKY","LAIS-SKY","SKY003","SS"
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","SUNGAI KERUH","SUMATERA SELATAN","SEKAYU","SKY","SUNGAI KERUH","SKY008","SS"
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","BATANG HARI LEKO","SUMATERA SELATAN","SEKAYU","SKY","BATANGHARI LEKO","SKY002","SS"
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","SANGA DESA","SUMATERA SELATAN","SEKAYU","SKY","SANGA DESA","SKY006","SS"
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","BABAT TOMAN","SUMATERA SELATAN","SEKAYU","SKY","BABAT TOMAN","SKY001","SS"
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","SUNGAI LILIN","SUMATERA SELATAN","SEKAYU","SKY","SUNGAI LILIN","SKY009","SS"
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","KELUANG","SUMATERA SELATAN","SEKAYU","SKY","KELUANG","SKY013","SS"
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","BAYUNG LENCIR","SUMATERA SELATAN","SEKAYU","SKY","BAYUNG LENCIR","SKY012","SS"
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","PLAKAT TINGGI","SUMATERA SELATAN","SEKAYU","SKY","PELAKAT TINGGI","SKY005","SS"
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","LALAN","SUMATERA SELATAN","SEKAYU","SKY","SUNGAI LALAN","SKY004","SS"
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","TUNGKAL JAYA","SUMATERA SELATAN","SEKAYU","SKY","TUNGKAL JAYA","SKY011","SS"
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","LAWANG WETAN","SUMATERA SELATAN","SEKAYU","SKY","LAWANG WETAN","SKY010","SS"
"SUMATERA SELATAN","KAB. MUSI BANYUASIN","BABAT SUPAT","SUMATERA SELATAN","SEKAYU","SKY","BABAT SUPAT","SKY014","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS","TUGUMULYO","SUMATERA SELATAN","MUSI RAWAS","MRR","TUGUMULYO","MRR014","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS","MUARA LAKITAN","SUMATERA SELATAN","MUSI RAWAS","MRR","MUARA LAKITAN","MRR006","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS","MUARA KELINGI","SUMATERA SELATAN","MUSI RAWAS","MRR","MUARA KELINGI","MRR005","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS","JAYALOKA","SUMATERA SELATAN","MUSI RAWAS","MRR","JAYA LOKA","MRR002","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS","MUARA BELITI","SUMATERA SELATAN","MUSI RAWAS","MRR","MUARA BELITI","MRR004","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS","STL ULU TERAWAS","SUMATERA SELATAN","MUSI RAWAS","MRR","STL ULU TERAWAS","MRR009","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS","SELANGIT","SUMATERA SELATAN","MUSI RAWAS","MRR","SELANGIT","MRR008","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS","MEGANG SAKTI","SUMATERA SELATAN","MUSI RAWAS","MRR","MEGANG SAKTI","MRR003","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS","PURWODADI","SUMATERA SELATAN","MUSI RAWAS","MRR","PURWODADI-MRR","MRR007","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS","TIANG PUMPUNG KEPUNGUT","SUMATERA SELATAN","MUSI RAWAS","MRR","TIANG PUMPUNG KEPUNGUT","MRR012","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS","SUMBER HARTA","SUMATERA SELATAN","MUSI RAWAS","MRR","SUMBER HARTA","MRR011","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS","TUAH NEGERI","SUMATERA SELATAN","MUSI RAWAS","MRR","TUAH NEGERI","MRR013","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS","SUKA KARYA","SUMATERA SELATAN","MUSI RAWAS","MRR","SUKAKARYA-MRR","MRR010","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS UTARA","RUPIT","SUMATERA SELATAN","MUSI RAWAS UTARA","MRU","RUPIT","MRU004","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS UTARA","RAWAS ULU","SUMATERA SELATAN","MUSI RAWAS UTARA","MRU","RAWAS ULU","MRU003","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS UTARA","NIBUNG","SUMATERA SELATAN","MUSI RAWAS UTARA","MRU","NIBUNG","MRU005","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS UTARA","RAWAS ILIR","SUMATERA SELATAN","MUSI RAWAS UTARA","MRU","RAWAS ILIR","MRU002","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS UTARA","KARANG DAPO","SUMATERA SELATAN","MUSI RAWAS UTARA","MRU","KARANG DAPO","MRU006","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS UTARA","KARANG JAYA","SUMATERA SELATAN","MUSI RAWAS UTARA","MRU","KARANG JAYA-MRU","MRU007","SS"
"SUMATERA SELATAN","KAB. MUSI RAWAS UTARA","ULU RAWAS","SUMATERA SELATAN","MUSI RAWAS UTARA","MRU","ULU RAWAS","MRU001","SS"
"SUMATERA SELATAN","KAB. OGAN ILIR","MUARA KUANG","SUMATERA SELATAN","OGAN ILIR","INL","MUARA KUANG","INL006","SS"
"SUMATERA SELATAN","KAB. OGAN ILIR","TANJUNG BATU","SUMATERA SELATAN","OGAN ILIR","INL","TANJUNG BATU","INL015","SS"
"SUMATERA SELATAN","KAB. OGAN ILIR","TANJUNG RAJA","SUMATERA SELATAN","OGAN ILIR","INL","TANJUNG RAJA-INL","INL016","SS"
"SUMATERA SELATAN","KAB. OGAN ILIR","INDRALAYA","SUMATERA SELATAN","OGAN ILIR","INL","INDRALAYA","INL001","SS"
"SUMATERA SELATAN","KAB. OGAN ILIR","PEMULUTAN","SUMATERA SELATAN","OGAN ILIR","INL","PEMULUTAN","INL008","SS"
"SUMATERA SELATAN","KAB. OGAN ILIR","RANTAU ALAI","SUMATERA SELATAN","OGAN ILIR","INL","RANTAU ALAI","INL012","SS"
"SUMATERA SELATAN","KAB. OGAN ILIR","INDRALAYA UTARA","SUMATERA SELATAN","OGAN ILIR","INL","INDRALAYA UTARA","INL003","SS"
"SUMATERA SELATAN","KAB. OGAN ILIR","INDRALAYA SELATAN","SUMATERA SELATAN","OGAN ILIR","INL","INDRALAYA SELATAN","INL002","SS"
"SUMATERA SELATAN","KAB. OGAN ILIR","PEMULUTAN SELATAN","SUMATERA SELATAN","OGAN ILIR","INL","PEMULUTAN SELATAN","INL010","SS"
"SUMATERA SELATAN","KAB. OGAN ILIR","PEMULUTAN BARAT","SUMATERA SELATAN","OGAN ILIR","INL","PEMULUTAN BARAT","INL009","SS"
"SUMATERA SELATAN","KAB. OGAN ILIR","RANTAU PANJANG","SUMATERA SELATAN","OGAN ILIR","INL","RANTAU PANJANG","INL013","SS"
"SUMATERA SELATAN","KAB. OGAN ILIR","SUNGAI PINANG","SUMATERA SELATAN","OGAN ILIR","INL","SUNGAI PINANG-INL","INL014","SS"
"SUMATERA SELATAN","KAB. OGAN ILIR","KANDIS","SUMATERA SELATAN","OGAN ILIR","INL","KANDIS-INL","INL004","SS"
"SUMATERA SELATAN","KAB. OGAN ILIR","RAMBANG KUANG","SUMATERA SELATAN","OGAN ILIR","INL","RAMBANG KUANG","INL011","SS"
"SUMATERA SELATAN","KAB. OGAN ILIR","LUBUK KELIAT","SUMATERA SELATAN","OGAN ILIR","INL","LUBUK KELIAT","INL005","SS"
"SUMATERA SELATAN","KAB. OGAN ILIR","PAYARAMAN","SUMATERA SELATAN","OGAN ILIR","INL","PAYARAMAN","INL007","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","TANJUNG LUBUK","SUMATERA SELATAN","KAYU AGUNG","KYT","TANJUNG LUBUK","KYT016","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","PEDAMARAN","SUMATERA SELATAN","KAYU AGUNG","KYT","PEDAMARAN","KYT012","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","MESUJI","SUMATERA SELATAN","KAYU AGUNG","KYT","MESUJI-KYT","KYT007","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","KAYU AGUNG","SUMATERA SELATAN","KAYU AGUNG","KYT","KAYU AGUNG","KYT004","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","SIRAH PULAU PADANG","SUMATERA SELATAN","KAYU AGUNG","KYT","SIRAH PULAU PADANG","KYT014","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","TULUNG SELAPAN","SUMATERA SELATAN","KAYU AGUNG","KYT","TULUNG SELAPAN","KYT018","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","PAMPANGAN","SUMATERA SELATAN","KAYU AGUNG","KYT","PAMPANGAN","KYT010","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","LEMPUING","SUMATERA SELATAN","KAYU AGUNG","KYT","LEMPUING","KYT005","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","AIR SUGIHAN","SUMATERA SELATAN","KAYU AGUNG","KYT","AIR SUGIHAN","KYT001","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","SUNGAI MENANG","SUMATERA SELATAN","KAYU AGUNG","KYT","SUNGAI MENANG","KYT015","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","JEJAWI","SUMATERA SELATAN","KAYU AGUNG","KYT","JEJAWI","KYT003","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","CENGAL","SUMATERA SELATAN","KAYU AGUNG","KYT","CENGAL","KYT002","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","PANGKALAN LAMPAM","SUMATERA SELATAN","KAYU AGUNG","KYT","PANGKALAN LAMPAM","KYT011","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","MESUJI MAKMUR","SUMATERA SELATAN","KAYU AGUNG","KYT","MESUJI MAKMUR","KYT008","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","MESUJI RAYA","SUMATERA SELATAN","KAYU AGUNG","KYT","MESUJI RAYA","KYT009","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","LEMPUING JAYA","SUMATERA SELATAN","KAYU AGUNG","KYT","LEMPUING JAYA","KYT006","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","TELUK GELAM","SUMATERA SELATAN","KAYU AGUNG","KYT","TELUK GELAM","KYT017","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ILIR","PEDAMARAN TIMUR","SUMATERA SELATAN","KAYU AGUNG","KYT","PEDAMARAN TIMUR","KYT013","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU","SOSOH BUAY RAYAP","SUMATERA SELATAN","BATURAJA","BJT","SOSOH BUAY RAYAP","BJT010","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU","PENGANDONAN","SUMATERA SELATAN","BATURAJA","BJT","PENGANDONAN","BJT007","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU","PENINJAUAN","SUMATERA SELATAN","BATURAJA","BJT","PENINJAUAN","BJT008","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU","BATURAJA BARAT","SUMATERA SELATAN","BATURAJA","BJT","BATURAJA BARAT","BJT001","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU","BATURAJA TIMUR","SUMATERA SELATAN","BATURAJA","BJT","BATURAJA TIMUR","BJT002","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU","ULU OGAN","SUMATERA SELATAN","BATURAJA","BJT","ULU OGAN","BJT011","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU","SEMIDANG AJI","SUMATERA SELATAN","BATURAJA","BJT","SEMIDANG AJI","BJT006","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU","LUBUK BATANG","SUMATERA SELATAN","BATURAJA","BJT","LUBUK BATANG","BJT004","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU","LENGKITI","SUMATERA SELATAN","BATURAJA","BJT","LENGKITI","BJT003","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU","SINAR PENINJAUAN","SUMATERA SELATAN","BATURAJA","BJT","SINAR PENINJAUAN","BJT009","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU","LUBUK RAJA","SUMATERA SELATAN","BATURAJA","BJT","LUBUK RAJA","BJT005","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU","MUARA JAYA","SUMATERA SELATAN","BATURAJA","BJT","MUARA JAYA","BJT012","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU SELATAN","MUARA DUA","SUMATERA SELATAN","MUARA DUA","MUA","MUARADUA","MUA011","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU SELATAN","PULAU BERINGIN","SUMATERA SELATAN","MUARA DUA","MUA","PULAU BERINGIN","MUA013","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU SELATAN","BANDING AGUNG","SUMATERA SELATAN","MUARA DUA","MUA","BANDING AGUNG","MUA001","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU SELATAN","MUARA DUA KISAM","SUMATERA SELATAN","MUARA DUA","MUA","MUARADUA KISAM","MUA012","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU SELATAN","SIMPANG","SUMATERA SELATAN","MUARA DUA","MUA","SIMPANG","MUA015","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU SELATAN","BUAY SANDANG AJI","SUMATERA SELATAN","MUARA DUA","MUA","BUAY SANDANG AJI","MUA007","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU SELATAN","BUAY RUNJUNG","SUMATERA SELATAN","MUARA DUA","MUA","BUAY RUNJUNG","MUA006","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU SELATAN","MEKAKAU ILIR","SUMATERA SELATAN","MUARA DUA","MUA","MEKAKAU ILIR","MUA010","SS"
"SUMATERA SELATAN","KAB. OGAN KOMERING ULU SELATAN","BUAY PEMACA","SUMATERA SELATAN","MUARA DUA","MUA","BUAY PEMACA","MUA003","SS"
